Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Depart_delay_min,Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
AA,01/17/2019,969,N895NN,LAS,07:00,06:56,360,355,-4,07:18,22,0,0,0,0,0
AA,01/17/2019,1047,N804NN,MIA,13:30,13:27,197,177,-3,13:45,18,0,0,0,0,0
AA,01/17/2019,1140,N112AN,BOS,09:40,09:37,68,62,-3,09:58,21,0,0,0,0,0
AA,01/17/2019,1240,N943AN,MCO,20:40,20:46,186,202,6,21:02,16,6,0,16,0,0
AA,01/17/2019,1274,N849NN,DFW,12:29,12:22,247,243,-7,12:39,17,0,0,0,0,0
AA,01/17/2019,1278,N965AN,BOS,21:30,21:24,69,77,-6,21:53,29,0,0,0,0,0
AA,01/17/2019,1335,N895NN,LAS,20:00,20:00,362,355,0,20:20,20,0,0,0,0,0
AA,01/17/2019,1414,N942AN,ORD,17:08,17:06,178,161,-2,17:27,21,0,0,0,0,0
AA,01/17/2019,1444,N934AN,CLT,08:15,08:09,138,137,-6,08:43,34,0,0,0,0,0
AA,01/17/2019,1487,N984NN,PHX,06:30,06:30,354,329,0,06:46,16,0,0,0,0,0
AA,01/17/2019,1500,N907AN,CLT,05:00,04:58,124,119,-2,05:18,20,0,0,0,0,0
AA,01/17/2019,1571,N393AN,MIA,10:59,10:57,192,181,-2,11:17,20,0,0,0,0,0
AA,01/17/2019,1587,N910AN,PHX,16:30,16:35,352,334,5,16:55,20,0,0,0,0,0
AA,01/17/2019,1610,N385AM,MIA,07:55,08:00,201,194,5,08:31,31,0,0,0,0,0
AA,01/17/2019,2214,N803NN,DFW,06:30,06:31,252,251,1,06:52,21,0,0,0,0,0
AA,01/17/2019,2215,N110AN,SFO,21:05,20:59,403,406,-6,21:30,31,0,0,0,0,0
AA,01/17/2019,2234,N395AN,DFW,08:15,08:13,256,247,-2,08:33,20,0,0,0,0,0
AA,01/17/2019,2268,N188AN,MIA,06:17,06:15,199,183,-2,06:28,13,0,0,0,0,0
AA,01/17/2019,2286,N925AN,SEA,19:21,19:19,393,379,-2,19:36,17,0,0,0,0,0
AA,01/17/2019,2291,N970AN,CLT,17:00,16:59,128,126,-1,17:22,23,0,0,0,0,0
AA,01/17/2019,2305,N103NN,SFO,16:00,15:57,409,417,-3,16:33,36,0,0,0,0,0
AA,01/17/2019,2306,N889NN,SAN,17:50,17:56,385,389,6,18:16,20,0,0,0,0,0
AA,01/17/2019,2369,N927NN,PHX,09:59,10:00,351,340,1,10:24,24,0,0,0,0,0
AA,01/17/2019,2383,N187AN,MIA,17:29,17:26,204,183,-3,17:49,23,0,0,0,0,0
AA,01/17/2019,2423,N971NN,DFW,18:13,18:08,255,239,-5,18:31,23,0,0,0,0,0
AA,01/17/2019,2514,N839NN,AUS,08:30,08:26,263,264,-4,09:03,37,0,0,0,0,0
AA,01/17/2019,2643,N954AN,CLT,06:30,06:30,124,115,0,06:48,18,0,0,0,0,0
AA,01/17/2019,2652,N102NN,SFO,18:30,18:47,407,414,17,19:16,29,0,0,7,0,17
AA,01/17/2019,2704,N907AN,MCO,15:50,15:50,188,189,0,16:18,28,0,0,0,0,0
AA,01/17/2019,2772,N922AN,AUS,19:55,20:04,258,250,9,20:25,21,0,0,0,0,0
AA,01/17/2019,2773,N943AN,DCA,15:43,15:40,100,75,-3,16:03,23,0,0,0,0,0
AA,01/17/2019,2783,N173AN,EGE,10:50,11:54,285,279,64,12:14,20,58,0,0,0,0
AA,01/18/2019,1,N107NN,LAX,08:00,07:56,393,392,-4,08:25,29,0,0,0,0,0
AA,01/18/2019,3,N104NN,LAX,12:30,12:28,383,367,-2,12:46,18,0,0,0,0,0
AA,01/18/2019,15,N108NN,SFO,07:00,06:55,400,455,-5,08:00,65,0,0,50,0,0
AA,01/18/2019,33,N106NN,LAX,07:00,06:59,401,388,-1,07:34,35,0,0,0,0,0
AA,01/18/2019,42,N114NN,LAX,09:00,09:01,398,368,1,09:33,32,0,0,0,0,0
AA,01/18/2019,53,N105NN,LAX,16:20,16:14,393,383,-6,16:50,36,0,0,0,0,0
AA,01/18/2019,117,N115NN,LAX,15:20,15:14,391,373,-6,15:42,28,0,0,0,0,0
AA,01/18/2019,133,N112AN,LAX,17:20,17:18,392,365,-2,17:38,20,0,0,0,0,0
AA,01/18/2019,171,N117AN,LAX,06:00,05:57,397,401,-3,06:34,37,0,0,0,0,0
AA,01/18/2019,179,N109NN,SFO,11:00,10:55,401,388,-5,11:09,14,0,0,0,0,0
AA,01/18/2019,243,N398AN,MIA,15:45,15:39,213,197,-6,16:20,41,0,0,0,0,0
AA,01/18/2019,255,N102NN,LAX,10:00,10:10,384,388,10,10:43,33,0,0,0,0,0
AA,01/18/2019,277,N860NN,ORD,13:00,13:00,168,167,0,13:15,15,0,0,0,0,0
AA,01/18/2019,300,N117AN,LAX,20:30,20:25,393,368,-5,20:52,27,0,0,0,0,0
AA,01/18/2019,302,N103NN,LAX,18:20,18:18,393,364,-2,18:36,18,0,0,0,0,0
AA,01/18/2019,331,N111ZM,LAX,11:00,10:55,380,402,-5,11:39,44,0,0,17,0,0
AA,01/18/2019,341,N113AN,LAX,14:00,13:57,381,367,-3,14:16,19,0,0,0,0,0
AA,01/18/2019,429,N103US,CLT,12:55,12:53,125,100,-2,13:07,14,0,0,0,0,0
AA,01/18/2019,631,N978UY,CLT,19:25,19:56,129,111,31,20:16,20,0,0,0,0,0
AA,01/18/2019,952,N951AA,PHX,13:30,13:25,340,324,-5,13:47,22,0,0,0,0,0
AA,01/18/2019,969,N839NN,LAS,07:00,06:59,360,399,-1,07:55,56,0,0,38,0,0
AA,01/18/2019,1047,N922NN,MIA,13:30,13:36,197,179,6,13:53,17,0,0,0,0,0
AA,01/18/2019,1140,N116AN,BOS,09:40,09:57,68,78,17,10:25,28,0,17,10,0,0
AA,01/18/2019,1240,N890NN,MCO,20:40,20:37,186,172,-3,21:03,26,0,0,0,0,0
AA,01/18/2019,1274,N925AN,DFW,12:29,12:29,247,271,0,13:03,34,0,0,24,0,0
AA,01/18/2019,1278,N839NN,BOS,21:30,21:30,69,66,0,21:46,16,0,0,0,0,0
AA,01/18/2019,1335,N879NN,LAS,20:00,20:00,362,356,0,20:38,38,0,0,0,0,0
AA,01/18/2019,1414,N878NN,ORD,17:08,17:11,178,178,3,17:27,16,0,0,0,0,0
AA,01/18/2019,1444,N819NN,CLT,08:15,08:14,138,145,-1,08:53,39,0,0,0,0,0
AA,01/18/2019,1487,N989NN,PHX,06:30,06:29,354,358,-1,07:12,43,0,0,0,0,0
AA,01/18/2019,1500,N878NN,CLT,05:00,05:04,124,132,4,05:38,34,0,0,0,0,0
AA,01/18/2019,1571,N346AN,MIA,10:59,10:57,192,172,-2,11:18,21,0,0,0,0,0
AA,01/18/2019,1587,N937AN,PHX,16:30,16:30,352,327,0,16:57,27,0,0,0,0,0
AA,01/18/2019,1610,N692AA,MIA,07:55,07:53,201,197,-2,08:39,46,0,0,0,0,0
AA,01/18/2019,2214,N805NN,DFW,06:30,06:26,252,278,-4,07:11,45,0,0,22,0,0
AA,01/18/2019,2215,N116AN,SFO,21:05,21:03,403,397,-2,21:38,35,0,0,0,0,0
AA,01/18/2019,2234,N385AM,DFW,08:15,08:11,256,262,-4,08:43,32,0,0,0,0,0
AA,01/18/2019,2268,N175AN,MIA,06:17,06:22,199,186,5,06:57,35,0,0,0,0,0
AA,01/18/2019,2286,N309PC,SEA,19:21,19:18,393,397,-3,19:36,18,0,0,0,0,0
AA,01/18/2019,2291,N940AN,CLT,17:00,17:02,128,123,2,17:21,19,0,0,0,0,0
AA,01/18/2019,2305,N110AN,SFO,16:00,15:55,409,419,-5,16:37,42,0,0,0,0,0
AA,01/18/2019,2306,N887NN,SAN,17:50,17:47,385,348,-3,18:00,13,0,0,0,0,0
AA,01/18/2019,2369,N956AN,PHX,09:59,09:59,351,355,0,10:42,43,0,0,0,0,0
AA,01/18/2019,2383,N692AA,MIA,17:29,17:29,204,184,0,17:47,18,0,0,0,0,0
AA,01/18/2019,2423,N861NN,DFW,18:13,18:07,255,254,-6,18:30,23,0,0,0,0,0
AA,01/18/2019,2514,N309PC,AUS,08:30,08:27,263,259,-3,09:03,36,0,0,0,0,0
AA,01/18/2019,2643,N932AN,CLT,06:30,06:35,124,152,5,07:29,54,0,5,28,0,0
AA,01/18/2019,2652,N101NN,SFO,18:30,18:23,407,379,-7,18:41,18,0,0,0,0,0
AA,01/18/2019,2704,N904NN,MCO,15:50,15:50,188,190,0,16:29,39,0,0,0,0,0
AA,01/18/2019,2772,N860NN,AUS,19:55,19:59,258,273,4,20:19,20,0,0,15,0,4
AA,01/18/2019,2773,N864NN,DCA,15:43,15:37,100,94,-6,16:12,35,0,0,0,0,0
AA,01/18/2019,2783,N173AN,EGE,10:50,10:47,285,309,-3,11:08,21,0,0,21,0,0
AA,01/19/2019,1,N111ZM,LAX,08:00,07:59,393,361,-1,08:18,19,0,0,0,0,0
AA,01/19/2019,3,N109NN,LAX,12:30,12:24,383,367,-6,12:38,14,0,0,0,0,0
AA,01/19/2019,15,N105NN,SFO,07:00,06:56,400,388,-4,07:13,17,0,0,0,0,0
AA,01/19/2019,53,N102NN,LAX,16:20,16:18,393,385,-2,16:43,25,0,0,0,0,0
AA,01/19/2019,179,N112AN,SFO,11:00,10:54,401,401,-6,11:18,24,0,0,0,0,0
AA,01/19/2019,243,N385AM,MIA,15:45,16:00,213,193,15,16:26,26,0,0,0,0,0
AA,01/19/2019,255,N103NN,LAX,10:00,09:54,384,353,-6,10:09,15,0,0,0,0,0
AA,01/19/2019,302,N108NN,LAX,18:20,18:32,393,367,12,18:54,22,0,0,0,0,0
AA,01/19/2019,936,N186AN,STT,09:20,09:20,245,207,0,09:37,17,0,0,0,0,0
AA,01/19/2019,952,N864NN,PHX,13:30,13:32,340,352,2,14:10,38,0,0,0,0,0
AA,01/19/2019,1047,N987AN,MIA,13:30,13:33,197,209,3,14:13,40,3,0,12,0,0
AA,01/19/2019,1140,N101NN,BOS,09:40,09:30,68,63,-10,09:48,18,0,0,0,0,0
AA,01/19/2019,1240,N936AN,MCO,20:40,20:40,186,171,0,21:00,20,0,0,0,0,0
AA,01/19/2019,1278,N979NN,BOS,21:30,00:00,69,0,0,00:00,0,0,0,0,0,0
AA,01/19/2019,1335,N891NN,LAS,20:00,19:59,362,343,-1,20:19,20,0,0,0,0,0
AA,01/19/2019,1357,N766AN,MIA,17:27,17:36,199,197,9,18:01,25,0,0,0,0,0
AA,01/19/2019,1414,N941NN,ORD,17:08,21:26,178,222,258,22:38,72,0,0,302,0,0
AA,01/19/2019,1444,N953AN,CLT,08:15,08:12,138,146,-3,08:56,44,0,0,0,0,0
AA,01/19/2019,1487,N959NN,PHX,06:30,06:29,354,340,-1,06:46,17,0,0,0,0,0
AA,01/19/2019,1571,N399AN,MIA,10:59,10:54,192,194,-5,11:20,26,0,0,0,0,0
AA,01/19/2019,1587,N982NN,PHX,16:30,16:31,352,330,1,16:56,25,0,0,0,0,0
AA,01/19/2019,1621,N945AN,CLT,12:55,12:54,125,124,-1,13:14,20,0,0,0,0,0
AA,01/19/2019,1631,N176UW,CLT,19:25,19:44,129,114,19,20:01,17,0,0,0,0,0
AA,01/19/2019,2234,N390AA,DFW,08:15,08:15,256,278,0,08:59,44,0,0,22,0,0
AA,01/19/2019,2242,N922NN,DFW,06:30,06:31,252,288,1,06:52,21,1,0,36,0,0
AA,01/19/2019,2268,N920NN,MIA,06:17,06:27,200,187,10,06:45,18,0,0,0,0,0
AA,01/19/2019,2286,N872NN,SEA,19:21,19:15,393,403,-6,19:42,27,0,0,0,0,0
AA,01/19/2019,2306,N906AN,SAN,17:50,18:12,385,373,22,18:34,22,0,0,0,0,0
AA,01/19/2019,2369,N890NN,PHX,09:59,09:57,351,314,-2,10:12,15,0,0,0,0,0
AA,01/19/2019,2514,N933AN,AUS,08:30,08:25,263,279,-5,09:07,42,0,0,0,0,0
AA,01/19/2019,2643,N864NN,CLT,06:35,06:32,124,125,-3,06:50,18,0,0,0,0,0
AA,01/19/2019,2704,N913AN,MCO,15:50,16:02,188,192,12,16:34,32,6,0,4,0,6
AA,01/19/2019,2772,N971AN,AUS,18:45,18:37,262,244,-8,18:56,19,0,0,0,0,0
AA,01/19/2019,2773,N101NN,DCA,15:43,15:44,100,83,1,16:10,26,0,0,0,0,0
AA,01/19/2019,2783,N199AN,EGE,10:50,10:49,285,280,-1,11:05,16,0,0,0,0,0
AA,01/20/2019,42,N111ZM,LAX,09:00,09:09,398,387,9,09:31,22,0,0,0,0,0
AA,01/20/2019,53,N108NN,LAX,16:20,16:29,393,419,9,17:36,67,9,0,26,0,0
AA,01/20/2019,179,N112AN,SFO,11:00,11:00,401,407,0,11:19,19,0,0,0,0,0
AA,01/20/2019,243,N395AN,MIA,15:45,16:18,213,253,33,17:10,52,33,0,40,0,0
AA,01/20/2019,277,N972AN,ORD,13:00,12:57,168,154,-3,13:11,14,0,0,0,0,0
AA,01/20/2019,302,N110AN,LAX,18:20,18:12,393,422,-8,19:13,61,0,0,21,0,0
AA,01/20/2019,331,N104NN,LAX,11:00,10:52,380,378,-8,11:06,14,0,0,0,0,0
AA,01/20/2019,341,N103NN,LAX,14:00,13:53,381,395,-7,14:16,23,0,0,0,0,0
AA,01/20/2019,631,N717UW,CLT,19:25,18:32,129,149,1387,19:26,54,1358,0,20,0,29
AA,01/20/2019,952,N910NN,PHX,13:29,13:45,340,346,16,14:10,25,16,0,6,0,0
AA,01/20/2019,969,N933AN,LAS,07:00,06:57,360,379,-3,07:21,24,0,0,16,0,0
AA,01/20/2019,1047,N907NN,MIA,13:30,13:35,197,195,5,13:53,18,0,0,0,0,0
AA,01/20/2019,1140,N103NN,BOS,09:40,00:00,68,0,0,00:00,0,0,0,0,0,0
AA,01/20/2019,1240,N972AN,MCO,20:40,20:39,186,184,-1,21:15,36,0,0,0,0,0
AA,01/20/2019,1278,N956AN,BOS,21:30,21:30,69,65,0,21:48,18,0,0,0,0,0
AA,01/20/2019,1335,N933AN,LAS,20:00,20:14,362,392,14,21:02,48,14,0,30,0,0
AA,01/20/2019,1414,N872NN,ORD,17:08,16:58,178,215,-10,17:46,48,0,0,27,0,0
AA,01/20/2019,1444,N901AN,CLT,08:15,08:12,138,131,-3,08:39,27,0,0,0,0,0
AA,01/20/2019,1571,N393AN,MIA,10:59,11:09,192,212,10,11:36,27,10,0,20,0,0
AA,01/20/2019,1587,N961AN,PHX,16:30,16:29,352,385,-1,17:28,59,0,0,32,0,0
AA,01/20/2019,1610,N199AN,MIA,07:55,07:56,201,224,1,08:29,33,1,0,23,0,0
AA,01/20/2019,2207,N935NN,CLT,12:55,12:48,125,117,-7,13:02,14,0,0,0,0,0
AA,01/20/2019,2234,N348AN,DFW,08:15,08:12,256,231,-3,08:36,24,0,0,0,0,0
AA,01/20/2019,2268,N173AN,MIA,06:17,06:21,199,227,4,06:47,26,4,0,28,0,0
AA,01/20/2019,2286,N924NN,SEA,19:21,19:16,393,395,-5,20:04,48,0,0,0,0,0
AA,01/20/2019,2291,N923AN,CLT,17:00,16:56,128,150,-4,17:47,51,0,0,18,0,0
AA,01/20/2019,2305,N115NN,SFO,16:00,15:54,409,457,-6,16:42,48,0,0,42,0,0
AA,01/20/2019,2306,N890NN,SAN,17:50,17:49,385,373,-1,18:09,20,0,0,0,0,0
AA,01/20/2019,2369,N953AN,PHX,09:59,09:58,351,339,-1,10:21,23,0,0,0,0,0
AA,01/20/2019,2383,N199AN,MIA,17:29,17:28,204,206,-1,17:53,25,0,0,0,0,0
AA,01/20/2019,2423,N847NN,DFW,18:13,18:07,255,231,-6,18:28,21,0,0,0,0,0
AA,01/20/2019,2514,N847NN,AUS,08:30,08:24,263,247,-6,08:50,26,0,0,0,0,0
AA,01/20/2019,2704,N933NN,MCO,15:50,15:54,188,209,4,16:41,47,3,0,21,0,1
AA,01/20/2019,2772,N969NN,AUS,19:55,01:26,258,244,331,01:48,22,77,0,0,0,240
AA,01/20/2019,2773,N876NN,DCA,15:43,15:45,100,114,2,16:35,50,0,0,14,0,2
AA,01/20/2019,2783,N183AN,EGE,10:50,10:53,285,287,3,11:08,15,0,0,0,0,0
AA,01/21/2019,1,N103NN,LAX,08:00,08:07,393,405,7,08:33,26,7,0,12,0,0
AA,01/21/2019,3,N114NN,LAX,12:30,12:26,383,401,-4,13:00,34,0,0,0,0,0
AA,01/21/2019,42,N109NN,LAX,09:00,10:18,398,418,78,10:56,38,0,78,20,0,0
AA,01/21/2019,53,N108NN,LAX,16:20,17:44,393,396,84,18:21,37,79,0,3,0,5
AA,01/21/2019,117,N101NN,LAX,15:20,16:29,391,395,69,16:49,20,69,0,4,0,0
AA,01/21/2019,133,N112AN,LAX,17:20,19:02,392,411,102,19:45,43,102,0,19,0,0
AA,01/21/2019,179,N105NN,SFO,11:00,11:31,401,417,31,11:56,25,0,31,16,0,0
AA,01/21/2019,243,N350AN,MIA,15:45,15:44,213,204,-1,16:28,44,0,0,0,0,0
AA,01/21/2019,277,N962AN,ORD,13:00,12:58,168,160,-2,13:15,17,0,0,0,0,0
AA,01/21/2019,302,N115NN,LAX,18:20,18:19,393,386,-1,18:43,24,0,0,0,0,0
AA,01/21/2019,331,N107NN,LAX,11:00,11:04,380,394,4,11:29,25,0,4,14,0,0
AA,01/21/2019,341,N106NN,LAX,14:00,13:54,381,407,-6,14:15,21,0,0,20,0,0
AA,01/21/2019,429,N808AW,CLT,12:55,12:48,125,101,-7,13:04,16,0,0,0,0,0
